"AphiaID_Parasite";"AphiaID_Host"
757359;212085
1326637;273577
1602548;212213
728500;218854
728501;219796
728501;277263
728502;273278
757368;277263
757367;277263
728505;281275
728506;281275
757379;218565
757363;282439
728509;277263
728510;159246
728510;159259
728510;212071
729628;219046
757382;217659
757382;278634
757384;275803
757385;212081
757387;277262
728512;273836
757400;212076
728514;220004
728516;218621
757403;212061
757403;212081
757403;212085
728518;281558
728519;127046
728520;127046
726441;212056
1316261;212056
388374;105792
516859;105796
516860;105800
419265;105792
388376;105795
388376;217356
388377;105796
1374461;127234
1374466;127234
1372556;159491
819178;278085
726030;127407
819656;217663
565061;218397
819657;126371
565068;217663
559160;217663
752024;218496
1035986;218442
728210;218184
752028;218062
728216;212546
726974;401562
726979;127234
109353;126371
109353;127006
109353;159629
109353;212257
109353;218261
109353;218304
109353;218432
109353;276534
109353;278433
109353;345843
726989;212055
726989;345843
1046204;219125
1046205;219125
751071;276012
1259514;212257
1259493;212257
108908;126283
108908;159785
757417;282058
1349898;302312
757421;218199
757421;220046
757424;127077
757427;277263
757428;212062
757428;212081
757428;278634
757428;278636
728527;212074
989983;212075
108909;159256
729637;218658
757435;218267
108910;159785
757442;278634
238053;127036
1045134;218536
1045134;273489
1045135;273489
728531;212257
728534;273492
719110;218647
719110;218648
719110;218660
719110;218661
728537;212257
728538;273485
728540;218200
728540;218730
728540;218733
728540;273339
728540;273349
728540;273354
728540;273356
728540;273358
728540;276748
728540;276750
419287;105792
419287;105793
419287;105800
105363;105792
835959;277833
727791;276539
842843;273914
519267;218995
518989;278250
562419;127046
395029;127044
395029;127045
395029;219692
562420;127046
562421;218621
519269;273912
718509;273928
727657;217560
519277;276539
519277;276541
1314194;218744
1314194;273347
1314194;273353
1314194;273356
1314194;273359
1314192;218733
1314191;276748
1314193;218730
1314193;273337
1314193;273347
1314190;273349
1314190;273356
517225;217378
1458666;217419
516399;217378
516400;398330
516401;271497
1033472;217378
516404;217378
516407;217419
516410;217419
516414;217378
516415;217422
516381;217378
516382;217419
516384;105854
999827;277892
757452;126803
998067;277104
388893;277262
744257;277271
727489;218951
727489;277262
727489;277267
727489;277268
727489;277280
727490;218951
727490;277280
419179;158807
354941;273768
354942;218207
1547550;219673
1547550;278010
744357;219665
744357;219666
744357;219667
744357;219668
744357;219671
744357;219672
744357;219673
744357;219675
744357;278010
727492;212966
727492;219686
727492;219687
727492;219689
727492;219690
727492;273911
727492;273912
727492;273916
727492;273922
727492;282159
727493;276256
727494;218481
727494;218502
727494;276534
727495;219665
727495;219668
1547548;219671
1547548;219672
1547548;219673
1547548;278010
1547553;219634
1547553;219639
1547553;219651
1547553;272961
1547553;282347
744358;219671
1547635;159582
1547635;219630
1547635;219638
1547635;219639
1547635;219640
1547635;219679
1547635;278010
1547635;282347
1547635;712902
1547552;282347
1547552;282348
727498;281715
744324;159803
744355;219673
744355;219679
744355;282159
1547636;219679
1547636;712902
414461;298238
991652;273916
1390120;219795
991437;218200
991437;218206
990807;1042856
1390121;219159
991505;212781
991505;212783
991505;278394
991505;278403
991466;219679
990808;127232
990808;159703
991504;212076
991504;212078
991744;218621
991448;127046
991700;127046
991463;127234
1390122;217667
1390123;273585
991465;218207
991465;218305
396529;219679
991733;218713
458987;127046
396528;218207
396528;218305
746458;127077
746458;127234
727955;127234
727955;218200
835960;398330
835961;277833
508614;105854
508614;217378
508614;217419
835962;217419
835964;105854
508618;217419
835966;398330
835967;217422
889596;218951
889596;277267
889596;277271
889596;277280
734387;217670
734387;218920
726035;218584
109208;218951
109208;273833
109208;277267
109208;277591
109209;212081
109209;212209
109209;212213
109209;212217
109209;212885
109209;273582
109209;278635
109209;280112
729391;218568
745047;218658
1567833;218548
419181;302432
745051;217491
720298;217594
396364;278364
1304846;159439
1321458;279148
1384632;273520
414448;279656
414449;279656
867120;217925
725251;127045
743883;127044
727232;127045
727123;159246
726920;218082
726920;276269
991665;281037
396592;159559
757456;218576
757456;218579
757456;278870
419225;127407
419225;159703
419225;159803
419225;218204
419225;218711
419225;218712
419225;219667
419225;276519
419225;278536
419225;280693
727134;218711
727134;280693
727136;218496
727140;218711
729253;218510
727142;219667
727142;219668
727144;127407
727144;159491
727144;219672
727146;219667
727147;218710
727149;151169
727150;218431
727150;280693
727162;219625
389174;209373
109160;345843
1250093;272146
1387886;159259
1387887;159259
389418;218411
579645;345843
1250089;272146
579636;217378
579641;219334
579641;219335
580047;212050
1250092;272146
579651;159629
418978;218206
418978;273878
579655;218200
579655;218218
579656;212056
1302177;218200
238038;127036
238038;218254
579660;218204
579660;277037
579661;271746
109163;126283
109163;126303
109163;126816
109163;218205
109163;218207
109163;218218
109163;218238
109163;218304
579665;218199
579665;218200
579665;218204
579665;218205
579665;218206
579665;218207
579665;218304
579665;218498
579665;273833
579665;273840
579665;273845
579665;273867
579665;367207
579667;126816
579667;278634
579668;218260
579668;218261
579668;218267
579668;218304
579670;273835
734130;159256
734131;218260
579672;277037
579673;218252
579675;126816
579676;218218
734132;218260
734132;218261
579677;345843
579678;218181
579678;218204
579678;218218
579678;218224
579678;273845
579678;273860
579678;273875
579680;218200
579680;218218
734133;279148
390091;218200
390091;218206
579685;218304
734135;218261
734135;218267
418979;212081
418979;218204
418979;273835
418980;218200
418980;218205
418980;218206
418980;273835
418980;273878
418980;302432
579688;127234
579688;218304
579688;218305
579688;282911
734136;218260
734136;218261
734136;218267
579689;218909
579691;218174
579691;218184
579691;279147
579694;218304
579694;218305
579695;212045
579696;126803
579697;276862
579698;218267
887336;218200
579702;127234
579703;217495
734138;218260
734138;218261
734138;218263
734138;218304
718511;218535
718512;278250
718513;254879
594725;219127
717716;218158
726205;127046
718213;367242
718215;273330
718218;367242
1255752;218535
1255751;218535
1255753;218535
718222;367242
717991;212063
519301;126803
519301;126804
519302;126803
519302;126804
519303;126803
1373476;151498
1337137;218429
1337140;218429
1337138;218429
727558;126812
728682;127006
418952;127006
1054205;219925
1054202;219921
878072;219932
878074;219925
878074;219926
878074;275384
878073;219932
1054197;219911
878071;275384
1054200;219930
728217;401562
728218;299452
1591482;218837
1591482;218839
355005;212844
744191;218621
718299;219668
594716;211787
360320;280123
361867;276012
360321;280116
355050;220001
355050;220003
355051;220001
355053;218710
991172;303486
459034;218708
119686;282745
1457206;126800
1457206;273268
1457207;126800
1457207;273268
119687;218397
1457210;126816
1457210;159646
1457210;282745
518263;127006
518264;159385
727802;212257
767725;212817
109113;211793
519063;367285
519283;276539
519283;282349
1333603;219625
1333603;219641
355071;218158
355074;159439
355075;219925
348313;218498
348313;273913
729558;212075
991356;126808
991356;218394
991356;218438
991358;126848
991381;212049
734630;273278
562242;345843
562243;345843
355093;158935
727509;154721
1316282;220046
729346;158932
419148;154721
727515;127403
414450;277210
727517;213656
419149;275234
356558;282058
1379203;159491
1480212;218621
355201;273343
508693;218200
105344;105793
105344;105800
395654;273913
395655;273928
518271;127234
518273;159582
518273;218181
518273;218535
518273;219625
518273;273911
518273;276748
718305;218730
1657784;219634
1657784;273916
718278;218495
718309;218730
718313;218730
718313;273349
1312484;1043470
758306;219964
1305958;275243
1305955;127403
1305956;219969
519181;217422
729324;218730
745939;281275
508716;273845
419283;105846
419283;158583
468146;151498
728222;154721
728222;276853
728224;277817
728230;127006
727521;218433
727522;220004
727523;220046
519218;126803
519218;159646
519218;275234
519219;126803
519220;126803
519220;126804
1324982;126804
765595;367210
727806;218206
768120;221357
355228;105793
360360;214557
360360;217347
360360;217348
728542;212257
728543;218685
728544;127234
728548;159646
414452;126803
414452;126808
414452;159646
414452;212045
414452;218404
414452;218430
414452;273278
414452;302312
414452;302432
414452;401562
1550398;126804
719107;218658
719107;218661
719107;218665
719107;277820
719107;277826
419215;1389965
419216;159646
431804;126812
729638;218433
729638;218434
414453;218360
414453;273765
728555;127004
728555;219642
728556;218647
757466;159246
395660;212544
728557;159629
728558;218397
988368;217915
757470;219881
728560;126804
728560;127003
728560;218261
728561;273833
757473;158584
1262072;273835
757476;254879
419218;127005
757479;217495
757480;212524
728564;218433
419219;159562
419219;159564
419219;274711
757482;212055
757482;345843
757485;217930
757485;219668
414457;126371
354380;159246
727525;219667
727525;219671
727525;219673
727684;218397
727686;218710
745035;218396
757507;212061
757507;212062
757507;212063
757507;212075
757507;212077
757507;212081
757507;212085
757507;218228
757507;277267
757507;278632
757507;278634
757507;278635
1385435;218584
757508;212062
757508;212081
757508;278634
757509;218238
1385376;212062
1385376;212063
1385376;212078
1385376;212081
1385376;278632
757510;212061
757510;212075
757510;212081
757510;218920
757510;278634
1288114;212081
1385436;1042872
1385357;212062
1385357;212063
1385357;212078
1385357;212081
1385357;212085
1385357;278632
1385357;278635
727674;218648
579714;218261
562444;212255
562444;212256
594685;219885
1389546;282058
518443;273835
518443;282058
518470;218174
518471;273860
718001;218247
834007;273840
518475;273860
518478;218216
518477;218207
1609532;218183
1609532;218184
518480;273845
518482;218200
518482;218205
518482;218206
518482;273836
718003;218197
518483;273860
518484;273867
518485;273845
518486;273856
730748;218205
718004;218197
518487;273860
518489;218199
518489;218200
518489;218205
518489;273833
518489;273836
518489;273840
518489;273867
518490;273860
718006;218199
518491;273845
518492;273860
718008;218200
718008;218205
718008;218206
718009;273835
518493;273860
468118;218304
518495;273860
718010;218216
518496;218252
1397769;273850
518498;218200
518498;218206
518498;273833
518498;273836
518499;218206
518501;218206
518502;218206
518503;218206
518504;218206
518505;218206
518507;218183
718012;218201
834005;218200
718013;218205
518509;273845
718014;218197
518511;127036
1609533;218200
1609533;218206
1609533;218218
1609533;218224
1609533;218247
1609533;273850
718015;273833
518512;218200
518512;218205
518512;218206
518512;273836
518512;273840
468121;218200
718018;218199
518514;218200
468122;218200
468122;218206
1609531;218174
718021;218201
518516;273856
834006;218200
718022;218197
1315316;218207
744365;212062
744367;212062
729438;212546
726047;277892
431739;217509
431737;217509
359147;217594
431738;217509
123078;212061
508731;218206
727209;218700
519309;212256
508667;1042856
508670;218431
508670;218450
508670;218711
109370;159785
396078;219690
396079;219686
396079;273912
396077;219690
396077;273911
396077;273922
396077;273929
396080;218744
396080;219686
396080;219687
396080;219689
396080;219690
396080;273911
990498;105795
990498;214557
990498;277833
360381;212268
108917;220046
757514;218584
757514;398546
1361088;219885
225834;367285
448748;276528
516447;217432
594315;219666
594315;219671
594315;219673
594315;278010
594314;219665
594314;219668
594317;278010
594316;219673
594316;278010
448789;218430
448790;401562
734572;212257
889297;212544
1430835;278870
1430833;218207
889299;278869
1430834;126371
889300;127046
1430832;278536
999971;127403
1013035;217670
999976;127403
458979;218158
1288904;218657
1288905;218658
816342;273833
1420770;217339
1450868;219630
1575662;218184
729408;218183
729409;220046
729410;218183
729411;218404
729412;367207
729413;209217
1452631;218475
594268;282915
594262;218479
594262;218480
594262;218490
594262;276528
594271;282915
594270;282915
594261;218499
594273;218498
594267;282915
594263;212546
727808;218498
594269;282915
594272;282915
1020325;218754
990335;218701
459054;218701
1020326;218754
817695;127077
448798;218397
742104;273278
1376077;218442
448804;159246
742105;159629
742105;218430
742105;276526
1355915;273278
100642;218397
448813;126812
448816;218430
727526;219090
593947;219925
516609;398330
516612;217424
516617;217422
516640;217422
519284;345843
1567486;1019891
1567486;217429
1567486;271497
1567486;277833
1567488;1019891
1567488;271497
1333814;218207
418983;345843
418985;345843
580359;212050
579729;218404
579730;218261
1319769;281275
579733;127046
579742;212050
579742;212056
388394;219014
418988;159256
418989;126816
418990;345843
579748;218498
579753;212056
418993;159256
579757;218414
1290117;212062
1290117;212081
1290117;278634
729000;127234
517087;217428
108817;126283
768126;219917
729429;281275
739116;278084
739118;278084
360416;218200
360416;218207
360416;218261
360416;273833
360416;273836
1307755;213657
477185;218473
477185;218496
477185;276528
827061;218502
1420727;218496
355362;218490
355363;212081
355363;218481
355363;276534
355363;278635
519040;126803
594329;281791
594329;281792
994234;281275
355386;271843
725812;219926
835767;398330
726158;219640
726158;219683
1341900;126378
1341900;159256
1341900;159281
108824;159256
108824;159259
108824;159281
108824;275981
722542;159288
726160;159288
726164;272957
726165;219651
726165;219658
726165;219668
1036532;159259
1036532;272146
419066;303486
419068;272957
419069;212968
419069;212971
419069;273703
419069;277164
419069;278392
419069;278403
419069;279469
419069;282159
726170;219683
726170;273339
419070;159298
419070;231441
1565042;220083
574208;219925
574208;219928
574208;275384
579108;220058
574210;273920
574212;220058
574213;220083
360532;282058
1313617;273913
842833;127045
727163;127403
727164;212257
727165;127402
109372;126816
1346826;127006
727168;127006
419226;127403
419226;158935
418953;105793
729160;217545
729161;217509
741919;158884
729162;281275
729163;126803
465200;281275
448819;218496
159728;126848
159728;127006
159728;127045
159728;158884
159728;218205
159728;218397
159728;218434
159728;218473
159728;218576
518679;218711
835700;105854
355649;212546
355649;218397
355649;218482
355649;218501
355649;219995
355650;126809
413880;218706
355651;219712
355651;278433
413881;282350
355652;218360
756985;212062
756985;212063
756985;212081
756985;278632
756985;278869
508819;398330
1445781;281037
1026740;282254
388463;127234
419010;126816
419010;159799
419010;159803
419010;276539
594701;212544
723761;159803
594237;218539
594011;218498
1580478;218494
594234;276528
594230;218490
594230;276528
594702;218497
727829;127006
727832;212544
594012;218498
594238;218490
594704;218482
594704;218497
594235;276519
594232;276528
727840;218510
594233;218483
745946;213661
745947;219995
745947;278536
745948;278536
1303149;217545
1456643;218098
1454062;273912
388679;218077
574215;219875
574215;219885
836169;277833
836170;277833
516878;277833
1059944;277833
1391282;212255
1606842;212256
1020096;126848
1458674;218358
728624;151498
728626;151498
1532899;273922
1532901;273922
1532903;273912
1532904;273912
991777;212062
991777;218472
991777;218490
991777;218535
991777;218665
991635;218621
990483;212081
990459;218200
717828;159703
518681;218711
758312;105789
758312;217339
758312;277833
758312;398330
758347;105793
768040;272038
768131;127046
768133;273703
419236;126389
419237;159259
1445606;218358
1048673;219668
729580;159803
711111;212257
711113;212257
711114;212257
711110;212257
388396;212062
388396;212077
594245;218261
728235;212257
728236;277037
728237;278080
728237;302432
728238;302312
108930;281275
752053;212075
711118;218385
711118;218414
728241;218404
418914;159803
418914;212081
418914;218207
418914;218481
418914;218498
418914;218972
418914;273878
418914;276539
418914;276541
418914;279148
728243;127006
388397;127006
418917;127006
418917;218204
418917;273878
418917;275234
418918;126803
418918;126804
418918;126816
418918;127005
418918;127046
418918;218404
418918;218419
418918;218429
418918;218430
418918;218434
418918;218438
418918;302312
418918;302432
418918;345843
752056;212075
594689;126816
388933;217966
729567;126803
729567;126816
728248;159439
418919;126803
418919;302312
1322496;126803
1322496;126804
594009;218385
594009;218404
728252;126803
728252;126816
728252;218438
418921;126848
418921;127006
418921;127407
418921;218438
418921;345843
418922;159803
728256;212062
728256;218181
728256;218199
728256;218204
728256;218253
728256;218304
728256;273860
728258;212055
594007;278433
594007;278434
728260;281275
108934;126803
388398;218396
388398;218397
388398;218404
388398;218414
418926;126803
418926;126804
418926;218404
418926;218419
418926;218430
418926;302312
729571;218397
728263;127006
1338245;159439
594676;218386
714342;218199
714342;218205
728266;126811
711116;218401
728268;217964
388399;218404
752006;126816
752006;218430
752006;218438
728270;212062
728270;212081
728270;278632
728270;278869
728270;398546
711117;218385
728271;126816
728271;126818
728271;159439
108937;126816
418929;159353
728275;275234
728277;127006
728278;127006
728280;218404
418930;126803
418930;126804
418930;159799
108938;126816
108938;127005
389781;218429
388626;218385
159456;159799
159456;212257
418931;159440
594008;218411
728292;212546
388400;218434
728293;159439
726058;219937
726803;212081
729170;212257
729172;271843
1333704;299452
729174;126804
729174;126848
729174;127005
729174;158583
729174;158584
729174;158759
729174;159288
729174;159562
729174;159564
729174;159803
419090;126303
419090;158583
419090;158584
729175;158884
729176;217545
1371237;126303
729177;212045
729177;271843
419091;158583
729180;127234
729180;218083
729181;217663
419093;158583
729186;219155
729187;271843
729189;126371
729189;217662
729190;158884
419094;159440
729191;217508
419095;126848
419095;126853
419095;159288
419095;159786
419095;159803
419095;277991
419096;126803
419096;158759
419096;158807
419096;159564
419096;159646
419096;159803
419096;345843
729203;282058
370682;105843
370683;217341
889865;105854
726664;212257
726666;217509
729094;212257
419100;158583
419100;158584
419100;159256
419100;159703
729096;219630
128771;218094
468149;280693
593977;218733
593977;218734
593977;218735
593977;218740
593977;218741
593977;273326
593977;273330
593977;273354
593977;273358
593978;218734
593978;218735
593978;218740
593978;273326
593978;273352
593978;273354
593978;273358
593978;398549
741834;159646
741834;218404
594733;217432
1338526;273765
356606;218431
356606;218499
129081;127403
129081;159491
129081;159500
590708;220071
355991;219937
355994;219263
355996;219258
887737;127402
887737;127403
355999;219257
355999;219259
355999;219261
355999;219263
355999;219265
355999;219266
356001;219937
579992;219916
356003;217663
356004;126371
590710;276256
356006;218077
356006;218110
356007;219905
356007;219911
356011;276716
356013;219904
356013;219915
356014;219286
360296;127234
356016;219255
356016;219257
356016;219262
356016;276718
356017;159559
356017;218081
887739;219888
887739;219894
887739;276851
356019;126371
356019;217662
356022;127407
356022;220058
356022;220065
356022;278085
356022;279601
356022;282705
579993;219904
579993;278935
356024;219257
356024;219258
356024;219261
356024;219263
356024;219265
356024;219266
356024;276720
356026;282058
356029;158884
348092;277825
729381;159646
729381;218430
579720;218206
728825;212232
594326;219634
105386;105796
105386;126848
105386;127006
1056914;105800
1321622;218199
1037479;218200
1037479;218206
1037479;218414
1037479;218489
1037479;218498
1037479;273914
766290;218349
766289;218349
815908;127077
419040;302312
726068;126389
728861;126813
1033437;281991
726071;278250
109222;126389
109222;126803
109222;126804
109222;126808
109222;127005
109222;159646
109222;218396
109222;218430
109222;218710
109222;273278
109222;282745
109222;302312
109222;302432
414395;212544
734403;127005
419041;126800
419042;126803
419042;126804
419042;127005
419042;159646
419042;302312
419042;302432
726074;126803
726077;281275
729430;281275
867530;298792
123066;105843
827227;105846
827227;281931
516388;217419
1033430;217419
1033432;217419
516416;217419
516419;105854
717723;219687
717724;219671
1013054;219687
717725;218496
717726;219671
518279;219671
518280;218474
518281;219671
518282;219668
518282;219673
718316;219925
518284;219687
395058;127044
395059;127045
395060;127045
717727;219687
508629;271484
726209;127232
726209;127407
726209;159491
418933;126816
418933;127403
726211;127407
726213;127403
726213;159486
562206;105854
734399;126816
741923;127045
729219;159288
729221;159288
1374041;218431
109369;127045
109369;159289
109369;212062
109369;212843
109369;212844
109369;212855
109369;212885
109369;218261
109369;218738
109369;218744
109369;219689
109369;273703
109369;273911
109369;273916
109369;273929
109369;277132
109369;277159
109369;277164
109369;277175
109369;278403
109369;279469
109369;280120
109369;280562
109369;280866
109369;281558
109369;282159
517431;105854
419155;158920
419155;275874
360714;218431
356152;273833
360717;218228
360717;273867
356155;218228
356156;218394
356157;218397
727678;218691
519288;126816
519288;218397
519288;218438
728295;126803
728295;218397
728295;218404
728297;126848
418932;127006
418932;218397
108943;126816
108943;126818
108943;218397
108943;273833
752066;127006
728303;127006
932905;126803
932906;217670
1376082;212213
728154;276786
728154;276788
728155;213661
728155;218474
728155;218475
728155;218479
728155;218480
728155;218482
728155;218490
728155;218497
728155;218499
728155;218501
728155;218717
728155;218730
728155;218733
728155;218734
728155;218744
728155;218754
728155;273335
728155;276519
728155;276528
728156;218656
728156;218665
728156;277825
728156;277826
1437402;218474
1437402;218479
1437402;218480
1437402;218490
1437402;218497
1437402;218498
1437402;276528
728158;276783
728158;276786
728158;276788
728160;218658
728160;218660
728160;218661
728160;218665
728160;277820
728160;277826
728161;218689
728162;151498
728162;159289
728162;212217
728162;212878
728162;212885
728162;277159
728162;277597
574011;218975
574011;218998
574011;277266
574011;277271
574011;277280
728163;218480
728163;276528
728164;219995
728164;278536
574012;219082
574012;219104
574012;219111
574012;219113
574012;219125
574012;219127
574012;219129
574012;276060
574012;277507
345926;218951
345926;219129
345926;277280
345926;278536
574013;212081
574013;278632
345928;127046
345928;212209
345928;212885
345928;218479
345928;218490
345928;218497
345928;218689
345928;273347
345928;273911
345928;275758
345928;276519
345928;276528
345928;276788
345928;281558
345928;398551
728166;219995
728166;278536
728168;218200
751427;218480
751427;218730
751427;273335
728169;218658
728169;218660
728169;218661
728169;218665
728169;277820
728169;277826
728170;213661
728170;278536
356239;217429
356241;217419
356241;217429
728733;126389
574146;126389
594388;127077
594388;220067
1291160;219665
1291160;219668
1291161;219671
1291162;219679
1291162;712902
767744;219921
767744;219925
767744;219937
727537;220046
727537;220047
727537;280693
518683;218498
956292;209219
956292;212063
956292;212081
956292;212085
956292;218480
956292;218482
956292;218497
956292;218579
956292;276787
956292;278632
516879;217356
516880;105788
516884;105796
518685;105854
994280;279779
994277;105796
1594406;1014961
518693;273835
835704;217419
508560;1382143
414420;126371
414420;126848
414420;127006
414420;212062
414420;212077
414420;217545
414420;218228
414420;271893
414420;273860
414420;278870
414420;742998
741925;212257
726675;126848
726675;127234
726675;217663
741929;218565
726679;218207
726679;273833
726680;126371
726680;217663
726681;158884
726681;217663
741933;218565
726684;159813
726685;158884
726690;158884
726690;217491
726690;217663
356308;127403
356311;126378
356311;126848
356311;127006
517436;217419
516423;148846
517437;105854
516425;105793
517438;217428
517439;217378
517440;398330
517442;217419
1033480;217378
516431;105793
835724;217419
835727;217378
835721;105854
348153;277210
362414;277210
517378;277829
516885;1019891
516885;217419
516886;1019891
516886;217419
1036083;277832
516887;105854
516888;105854
465203;218206
356348;398546
362355;127046
594322;219671
594322;219673
594322;278010
1599826;1043477
740618;218404
717956;217663
729227;277037
741935;281275
741935;281758
741936;218207
741936;218404
741936;218479
729075;127234
741937;218419
741937;218434
729079;127234
1326939;127234
1326939;281275
729080;212056
729082;345843
593985;218490
593982;218475
593982;218479
593982;218480
593982;218482
593982;218483
593982;218490
593982;218497
593982;276528
593984;276528
593983;218475
593983;218497
593986;218490
594384;277280
765607;218490
419060;159703
518292;218648
518293;218648
518294;218648
728627;151498
726508;126816
594380;218539
594380;218648
594380;218650
594380;277820
758350;105793
758381;275234
758381;276853
758564;219886
758564;220058
758383;158932
758384;158935
419048;154721
419048;158932
419048;275874
1552426;279779
516890;277829
836172;277833
395633;277833
516892;277833
395634;277833
516893;277833
1314198;277833
516895;277833
516896;277833
1314197;277833
396549;277832
516899;277833
594691;159582
594691;219630
594691;219679
119643;126803
119643;126816
768145;218920
768147;218964
728658;218957
768154;217667
109147;219954
768163;212078
768163;278632
768163;278870
1445779;273354
1445779;277280
419293;105846
727328;280476
431798;280476
727488;280476
135876;217379
827059;281245
1601149;281245
874095;281245
717617;1577312
119481;1577312
518123;1577312
518137;1577312
518168;1577312
726231;1551095
727134;278995
726582;278995
109316;278995
519205;278995
726779;278995
358729;219088
352170;212212
352202;219975
368004;219975
353237;283201
726895;217852
579752;217852
354674;742164
767980;218470
741834;218470
727373;218470
1612162;218470
745930;218470
727765;218470
990562;713323
594320;277564
349567;127398
349711;127398
726627;761426
871249;277111
1489880;277111
419195;273590
108875;273590
759009;273590
758376;273590
727965;273536
352143;126959
726083;278672
757010;219060
387871;282913
508571;282913
1363646;282913
418944;307126
419114;307126
357402;307126
349567;307126
157763;307126
419118;307126
419161;307126
108939;307126
108894;307126
419153;307126
419014;307126
419131;307126
109203;307126
574157;307126
354072;307126
359757;307126
715627;307126
757513;307126
726171;307126
418921;307126
129081;307126
419060;307126
419048;307126
727229;219076
727229;276711
419048;127411
518669;402161
728798;218185
419195;279146
419189;279146
1383874;218731
579520;218392
419075;218392
594308;218392
109353;218392
579743;218392
418914;218392
418918;218392
1430249;278853
518669;278853
727343;1591143
727216;273925
574012;712772
108875;274757
108875;273745
109361;273745
741847;273745
108908;273745
360316;273745
345926;219105
135996;219121
593950;218193
364023;218193
518098;218193
727772;218193
1567857;218193
579662;218193
726833;218862
727809;218862
717914;475052
742503;475052
579992;219914
757180;217943
1020407;217939
419195;217946
349667;272221
726702;272221
757180;272221
757485;272221
1036551;1605305
594380;1526164
726706;277483
389705;398453
726860;398453
727790;398453
1374465;398453
356015;398453
579579;398453
1374634;218136
1429718;712695
100581;126838
419104;273370
108875;209367
768028;218366
414453;218366
722793;218899
574141;218899
518669;1577364
725948;293706
1304867;1605251
727421;1605251
1576002;1605251
419069;1605251
109369;1605251
728654;1592404
353908;1592404
579710;1592404
1337761;218268
361872;218551
726618;1526112
508579;1043416
518451;1043416
518978;1043416
389217;1043416
562206;1043416
518684;1043416
998026;1509596
709546;277068
727354;282205
757461;282205
727088;277973
1673099;277814
767997;218698
108875;277237
109330;218145
579639;218145
726962;712656
431735;712656
727680;712656
728456;712656
1367748;712656
1333729;712684
1333730;712684
819838;403462
356007;403462
727314;403462
880610;403462
727344;403462
727347;403462
767650;403462
717615;403462
717651;403462
352190;403462
727427;403462
1314206;403462
757317;403462
767663;403462
767720;403462
880611;403462
1054197;403462
758315;1026118
351491;1026118
478434;1026118
727170;1026118
359789;1026118
767996;217914
579107;277610
1396998;209281
419201;209281
728470;209281
745025;209281
727705;209281
727822;212069
727776;212069
728658;218378
728401;1022729
728448;1022729
728500;1022729
727375;318742
727385;318742
728155;276549
728157;276549
1445783;280463
1315310;219968
109363;217883
419023;159284
720399;159284
419224;159284
387867;314648
594401;713598
431795;1524345
109352;277551
727542;1605280
579552;1605280
357608;1605280
396362;1605280
728241;1605280
994072;219997
574135;219997
726815;271882
1333703;271882
579577;217477
579585;217477
726758;217477
726876;217477
478456;218255
726869;271842
579586;271842
726834;271842
729665;218533
719983;293607
727106;293607
1314207;293607
414420;293607
574121;218221
351081;218221
1013039;218221
728567;218221
395942;280694
727049;218203
352754;217472
349961;219980
729638;219802
999818;218878
351610;218878
108821;218878
726149;218878
1259507;218878
726149;218878
722793;218878
743851;218878
465066;218878
765725;218878
574141;218878
765744;218878
345928;218878
728618;218878
728627;218878
987539;219642
717601;219642
714169;219642
728555;219642
835569;217427
835573;217427
348296;217427
718196;217427
835685;217427
351977;279574
348332;279573
1314206;279573
932905;279573
767710;277923
728401;1022729
728448;1022729
728500;1022729
1396998;209281
419201;209281
728470;209281
745025;209281
727705;209281
990562;713323
849738;398505
994088;283081
395950;283081
344854;283081
836082;283081
352184;283081
1437207;1042834
105344;1042834
717696;1042834
834751;1042834
834750;1042834
717698;1042834
743861;1042834
834749;1042834
1298634;1042834
1292112;219004
728460;219004
757006;219004
396235;220044
396236;220044
1572601;220044
726958;220044
726775;220044
718171;220044
593950;218193
364023;218193
518098;218193
727772;218193
1567857;218193
579662;218193
516693;278475
1504653;278475
836133;278475
835575;278475
835576;278475
836143;278475
836152;278475
1504655;278475
388655;278475
1552104;278475
1552106;278475
1552107;278475
835862;278475
516655;217426
387868;217426
835835;217426
516677;217426
516685;217426
516726;217426
516729;217426
419252;217426
728584;217426
758314;217426
109086;217426
518962;217426
396218;217426
518702;217426
518966;217426
518973;217426
508563;217426
742297;217426
518445;217426
135814;217426
867287;217426
836145;217426
835946;217426
835947;217426
516445;217426
458973;217426
419252;217426
517079;217426
1288354;217426
835701;217426
518995;217426
136018;217426
718205;217426
517432;217426
516427;217426
419242;217426
516436;217426
135838;293534
717739;293534
579630;293534
349547;293534
349617;293534
349618;293534
349664;293534
357656;293534
349695;293534
1116228;293534
349719;293534
349730;293534
991379;293534
356571;293534
135853;293534
728326;293534
350290;293534
128824;293534
351633;293534
717932;293534
518061;293534
1297964;293534
419195;293534
465247;293534
728572;293534
1488857;293534
414351;293534
518404;293534
465082;293534
465108;293534
352967;293534
352972;293534
352983;293534
352967;293534
726058;293534
353666;293534
1545627;293534
367924;293534
728471;293534
751644;293534
728323;293534
734611;293534
728515;293534
562418;293534
519272;293534
109208;293534
726041;293534
726058;293534
726690;293534
849738;1010872
877837;1010872
727123;272035
726220;293549
349604;218633
933782;218633
1420669;218633
135886;218633
478473;218633
119497;218633
873865;276744
727486;276744
728567;219352
728589;217350
579634;276894
579642;276894
709542;276894
726857;276894
414440;276894
726798;276894
109374;276894
414420;276894
527928;276891
579642;276891
709542;276891
1552420;298238
